id,mmsi,navigationalstatus,sog,cog,heading,shiptype
5433,272135164,Under way using engine,10.1,40,38,Warship
5434,567604155,Power-driven vessel pushing ahead or towing alongside,6.7,146,146,Military
5435,576782445,Under way using engine,11.1,267.3,262,Bulk Carrier
5436,403859067,Under way using engine,9.7,217.6,215,Bulk Carrier
5437,627046991,Under way using engine,12.2,138.7,142,Bulk Carrier
5438,826311710,Under way using engine,8.7,190.6,196,Cargo
5439,933859884,Under way using engine,15.3,164,165,Military
5440,394808679,Under way using engine,12,218.1,220,Cargo
5441,366282468,Under way using engine,16.1,158,162,Warship
5442,675255037,Under way using engine,9.9,179.4,190,SAR
5443,437648342,Under way using engine,13.4,91.3,85,Warship
5444,260830881,Under way using engine,16.9,325.9,326,Tanker
5445,985455799,Under way using engine,11.8,135.1,137,Military
5446,704749153,Under way using engine,8.3,337.7,333,Military
5447,733435183,Under way using engine,7.4,210.1,210,Cargo
5448,275517294,Under way using engine,18.5,89.1,91,Warship
5449,101405153,Under way using engine,10,39.9,38,Warship
5450,454969631,Under way using engine,15.2,191.3,192,Military
5451,950696169,Under way using engine,19.5,141.2,142,SAR
5452,330103689,Under way using engine,13.2,168.9,172,Military
5453,153090218,Under way using engine,9.3,168.5,175,Military
5454,696351170,Under way using engine,13.1,170.9,174,Military
5455,807774619,Under way using engine,12,311.1,308,Tanker
5456,866066279,Unknown value,0,,,Cargo
5457,476085173,Under way using engine,8.2,136.3,140,Warship
5458,714279246,Under way using engine,20,341.2,337,Military
5459,792883242,Under way using engine,10.8,345.8,343,SAR
5460,795985769,Under way using engine,10.8,135.3,138,Cargo
5461,605631354,Under way using engine,14.4,146.2,148,SAR
5462,269054211,Under way using engine,9.5,35.4,33,Cargo
5463,570527160,Under way using engine,11.7,135.3,136,Warship
5464,649469821,Under way using engine,6.8,339.5,334,Military
5465,260326318,Unknown value,7.3,84.8,84,SAR
5466,653202668,Under way using engine,12.5,315.3,334,Warship
5467,788987207,Under way using engine,10.9,165.8,168,SAR
5468,261353983,Under way using engine,16.9,327.5,326,Bulk Carrier
5469,919464218,Under way using engine,16.9,327.5,325,Cargo
5470,348104752,Under way using engine,9,178.9,179,Bulk Carrier
5471,955716278,Engaged in fishing,2.4,9.8,7,Military
5472,372408832,Under way using engine,11.1,210,212,Warship
5473,867181162,Under way using engine,10.1,218.7,216,Military
5474,238746249,Under way using engine,14.3,146.8,147,Cargo
5475,541606161,Under way using engine,19.9,341.3,337,Cargo
5476,323233352,Under way using engine,11.7,222.3,222,SAR
5477,114086392,Under way using engine,9.6,34.1,33,Tanker
5478,797719354,Under way using engine,3.1,11.3,,Bulk Carrier
5479,994916328,Under way using engine,8.2,149.3,156,Cargo
5480,528335527,Under way using engine,10.7,116,112,Bulk Carrier
5481,877642755,Under way using engine,10.2,140.3,142,SAR
5482,737776805,Under way using engine,8.2,162.7,168,Military
5483,584556113,Under way using engine,10.2,140.3,142,Cargo
5484,997617793,Under way using engine,14.5,38.4,38,Tanker
5485,394975123,Under way using engine,15.5,161.7,164,Tanker
5486,588493294,Under way using engine,13.6,226.6,225,Tanker
5487,826636352,Under way using engine,9.2,162,167,Cargo
5488,126871470,Constrained by her draught,13.7,9.4,7,Bulk Carrier
5489,374076584,Under way using engine,8.6,1.3,0,SAR
5490,279522669,Under way using engine,12.2,160.5,164,Military
5491,715542564,Under way using engine,9.3,231.6,230,Cargo
5492,923611125,Under way using engine,9.3,134,133,Cargo
5493,438984657,Under way using engine,9.7,76.4,76,Bulk Carrier
5494,389231567,Under way using engine,11.3,353,355,Tanker
5495,360136923,Under way using engine,10,158.9,162,Bulk Carrier
5496,755154143,Under way using engine,18.5,88.3,92,Bulk Carrier
5497,600491783,Under way using engine,9.5,133.8,134,Warship
5498,276211069,Engaged in fishing,7.8,21,20,Military
5499,978326905,Under way using engine,17.6,326.8,329,Cargo
5500,950971161,Under way using engine,11.7,205.1,206,Bulk Carrier
5501,563964293,Under way using engine,19.7,142.9,142,Bulk Carrier
5502,384585631,Under way using engine,11.5,209.3,215,Bulk Carrier
5503,669385544,Under way using engine,11.7,204.6,206,Cargo
5504,118329566,Under way using engine,16.1,342.3,343,Warship
5505,140435537,Under way using engine,10.2,163.6,166,Military
5506,791435540,Under way using engine,10.3,210.8,209,Cargo
5507,737311861,Under way using engine,8.1,339,333,Tanker
5508,748878233,Under way using engine,11.5,218.1,217,Bulk Carrier
5509,552592255,Under way using engine,10.7,136.3,138,SAR
5510,918022361,Under way using engine,17.7,330.7,332,Warship
5511,413496358,Constrained by her draught,10.8,33.1,31,SAR
5512,623385626,Under way using engine,12.1,136.9,138,Military
5513,404267706,Under way using engine,15.2,136.8,138,Cargo
5514,851439278,Under way using engine,13.8,6.8,11,Tanker
5515,892653288,Under way using engine,8.9,262.6,,Cargo
5516,399882707,Under way using engine,16.2,34.6,33,SAR
5517,350595818,Under way using engine,8.3,315.7,312,Warship
5518,763743250,Under way using engine,15.9,314.3,313,Bulk Carrier
5519,819087661,Under way using engine,10.8,265.2,261,Bulk Carrier
5520,809813117,Under way using engine,11.3,211,212,Tanker
5521,823021782,Under way using engine,15.2,135.4,137,Cargo
5522,515406705,Under way using engine,11.8,218.9,217,Military
5523,802509451,Under way using engine,13.7,357.8,356,Tanker
5524,617489623,Under way using engine,9.7,181.1,183,Bulk Carrier
5525,560921450,Under way using engine,7.6,209,210,Tanker
5526,803769500,Under way using engine,8.6,134.1,137,Tanker
5527,654776818,Under way using engine,9.2,230.7,230,Warship
5528,876139286,Under way using engine,12.4,114.5,115,Cargo
5529,266439093,Under way using engine,16.8,143,144,SAR
5530,398965798,Unknown value,17.5,113.1,114,Warship
5531,982647850,Power-driven vessel pushing ahead or towing alongside,6.6,135,146,Warship
5532,798176519,Under way using engine,14.4,37.9,37,Military
5533,796745899,Under way using engine,16.2,34.4,33,Military
5534,156729532,Unknown value,7.4,350.2,,Bulk Carrier
5535,948227911,Unknown value,4.8,2.5,0,Bulk Carrier
5536,292211039,Under way using engine,9.7,208.7,210,Military
5537,675901992,Under way using engine,13.3,162.1,166,Warship
5538,668691986,Constrained by her draught,10.8,31,32,Bulk Carrier
5539,678404062,Under way using engine,7.7,287.1,284,SAR
5540,102299587,Under way using engine,13,323,326,Warship
5541,303992119,Under way using engine,10.7,135,138,Warship
5542,328467060,Under way using engine,19.6,343.5,340,Tanker
5543,446877322,Under way using engine,16.6,146,147,Military
5544,160631976,Under way using engine,7.9,348.8,351,Military
5545,837073854,Under way using engine,12.8,6.2,3,Cargo
5546,254238101,Under way using engine,12.2,57,58,Bulk Carrier
5547,747144855,Under way using engine,12.3,328.6,327,Warship
5548,203698973,Under way using engine,10.3,162,158,Cargo
5549,427670803,Under way using engine,15.7,160.8,161,Military
5550,646937854,Under way using engine,18.3,120.1,126,Bulk Carrier
5551,483263141,Under way using engine,12.1,159,158,Bulk Carrier
5552,188029729,Under way using engine,13,327,330,Warship
5553,134385292,Under way using engine,19.3,142.3,142,Bulk Carrier
5554,976058672,Under way using engine,9.2,161,168,SAR
5555,621518282,Under way using engine,7.9,166,171,SAR
5556,876329011,Constrained by her draught,11.7,147,148,Warship
5557,982517593,Under way using engine,13.3,161.7,166,Cargo
5558,872937139,Engaged in fishing,7.3,341.2,338,Warship
5559,847156751,Under way using engine,11.9,137.1,136,Bulk Carrier
5560,168683829,Under way using engine,12.4,348.8,348,Warship
5561,320992894,Under way using engine,11.9,160.8,164,Bulk Carrier
5562,194314611,Under way using engine,14.1,208,209,Bulk Carrier
5563,553840752,Under way using engine,10.9,114.5,110,Tanker
5564,929529847,Under way using engine,16.4,185.7,183,Warship
5565,848452311,Under way using engine,10.9,265.3,260,SAR
5566,404694092,Under way using engine,11.6,137.2,138,Bulk Carrier
5567,465244107,Under way using engine,9.7,208.3,211,Cargo
5568,285122796,Under way using engine,12.6,6.8,3,Bulk Carrier
5569,131100122,Under way using engine,10.9,118.1,121,SAR
5570,315637168,Under way using engine,17.8,337.9,337,Warship
5571,963376681,Under way using engine,17.8,338,337,Warship
5572,921443977,Under way using engine,19.3,142,143,Military
5573,732272887,Under way using engine,13.1,171.7,176,Military
5574,432665086,Under way using engine,10.5,166.3,168,SAR
5575,320771143,Under way using engine,17.3,144.5,151,Military
5576,365993428,Under way using engine,14.3,48.8,48,Cargo
5577,874938182,Under way using engine,12.3,326.9,322,SAR
5578,889381239,Under way using engine,10.4,39.7,40,SAR
5579,382112974,Under way using engine,12.7,175,175,SAR
5580,492277290,Constrained by her draught,11.7,147.3,146,Tanker
5581,236228379,Under way using engine,11.2,217,214,SAR
5582,187811153,Under way using engine,12.3,324.8,322,Cargo
5583,256475750,Under way using engine,11.6,114.3,114,Cargo
5584,942791346,Unknown value,11.7,114,115,Bulk Carrier
5585,575311653,Under way using engine,12.2,58,59,Cargo
5586,993700063,Under way using engine,8.8,213.2,211,Tanker
5587,390227778,Under way using engine,12.8,325.5,322,Cargo
5588,127381300,Unknown value,7.4,77.4,79,Tanker
5589,260801617,Under way using engine,9.7,77.1,75,Tanker
5590,753609583,Under way using engine,12.8,179.1,179,Tanker
5591,921600034,Under way using engine,16.6,313,312,Bulk Carrier
5592,640498883,Under way using engine,8.7,212.3,211,SAR
5593,815540632,Under way using engine,10.4,161,158,SAR
5594,599758851,Under way using engine,12.5,218.6,220,Tanker
5595,544348275,Under way using engine,10.1,215,212,Bulk Carrier
5596,670458628,Under way using engine,10.7,261.7,261,SAR
5597,288990675,Under way using engine,10.5,134.9,136,Bulk Carrier
5598,498262642,Under way using engine,18.2,84,74,Warship
5599,914860641,Under way using engine,12.6,218.9,220,Tanker
5600,709305493,Unknown value,0,,,Warship
5601,480943738,Under way using engine,11.6,54.1,56,Cargo
5602,403309125,Under way using engine,11.5,212.8,216,SAR
5603,711255271,Under way using engine,18.4,337.2,336,Military
5604,365562760,Under way using engine,11.3,138.1,137,Tanker
5605,881269351,Under way using engine,18.3,336.8,336,Warship
5606,724030004,Under way using engine,8.4,311.9,312,Cargo
5607,759997168,Unknown value,11.3,138.9,141,Bulk Carrier
5608,267050167,Under way using engine,12.6,139.5,138,Bulk Carrier
5609,674552883,Under way using engine,12.5,138.7,139,SAR
5610,965678139,Under way using engine,15.9,15.5,7,Tanker
5611,815825062,Under way using engine,9.5,130,132,Warship
5612,597898844,Under way using engine,14.3,209.4,210,Bulk Carrier
5613,116211062,Under way using engine,9.8,347.9,347,Cargo
5614,717300402,Under way using engine,13.2,37,34,Tanker
5615,273736618,Under way using engine,10.8,134.9,143,SAR
5616,409026508,Constrained by her draught,8,5.7,5,Warship
5617,610332925,Under way using engine,11.7,167,170,Military
5618,172120754,Under way using engine,13.5,37.1,37,Military
5619,751809981,Unknown value,6.3,118,118,Cargo
5620,215260348,Under way using engine,11.9,136,137,Cargo
5621,779690581,Under way using engine,11.7,137.4,138,SAR
5622,362275975,Under way using engine,11.9,136,137,Bulk Carrier
5623,124907580,Under way using engine,8.9,268.3,269,Bulk Carrier
5624,709793453,Under way using engine,10.9,11,13,Tanker
5625,655552442,Under way using engine,9.1,129.3,130,Warship
5626,904543998,Under way using engine,14.9,178.5,176,Tanker
5627,220974718,Under way using engine,17.3,156.8,161,Tanker
5628,298889070,Under way using engine,8.7,129.9,130,Military
5629,392325310,Under way using engine,11.6,213,212,SAR
5630,600964807,Under way using engine,7.5,193.7,198,SAR
5631,515053564,Under way using engine,16.5,310.8,312,Warship
5632,984363868,Under way using engine,9.5,173.6,173,Bulk Carrier
5633,824493594,Under way using engine,12.7,161.7,159,Warship
5634,178097450,Under way using engine,10.6,166.7,169,Cargo
5635,658562881,Under way using engine,10.4,36.2,36,SAR
5636,121670964,Under way using engine,15.5,347,342,Military
5637,705933871,Under way using engine,19.1,159.7,163,Bulk Carrier
5638,952975542,Under way using engine,11.7,213.4,216,Cargo
5639,876503784,Under way using engine,9.4,348.9,347,Tanker
5640,484814165,Under way using engine,11.2,156.3,155,Cargo
5641,871652348,Under way using engine,9.9,242.2,239,Warship
5642,729350722,Under way using engine,15.6,161,160,Tanker
5643,891145741,Under way using engine,13.8,321.2,319,Cargo
5644,303743102,Under way using engine,8.1,153.3,156,SAR
5645,882553905,Under way using engine,6.8,340.6,334,Military
5646,621454063,Under way using engine,11.3,190.9,191,Tanker
5647,435552785,Under way using engine,11,111.3,110,Military
5648,344392599,Under way using engine,15.6,161.1,160,Military
5649,925846287,Under way using engine,12.6,324.6,324,Warship
5650,478121734,Under way using engine,9.5,173.8,173,Tanker
5651,346157729,Under way using engine,11.2,206.4,209,Tanker
5652,500873724,Under way using engine,11.7,213,212,Bulk Carrier
5653,234669191,Under way using engine,8.1,314.8,,SAR
5654,812258313,Under way using engine,7.7,257.3,261,Tanker
5655,195911283,Under way using engine,8.9,132.7,134,Bulk Carrier
5656,862521023,Under way using engine,8.7,341.9,338,Cargo
5657,673481626,Under way using engine,13.6,163.2,167,Tanker
5658,552214755,Under way using engine,16.5,315.9,318,Military
5659,257471264,Under way using engine,8,192.1,194,Cargo
5660,547500963,Under way using engine,13.1,162.8,163,Military
5661,666076006,Under way using engine,7.9,239.7,238,Warship
5662,133207078,Under way using engine,8.2,314,315,Warship
5663,712894885,Constrained by her draught,10.4,351.1,350,Tanker
5664,748655774,Under way using engine,17,8.6,8,Warship
5665,164416785,Under way using engine,10.8,190.3,188,Cargo
5666,984165516,Under way using engine,10.7,182.8,185,Bulk Carrier
5667,166418112,Under way using engine,17.3,159.3,163,SAR
5668,833122846,Under way using engine,11.3,206.1,208,Tanker
5669,584906913,Under way using engine,11.7,137.1,140,Warship
5670,323956343,Under way using engine,5.1,109.6,105,Warship
5671,915580383,Under way using engine,9.7,76.4,74,Bulk Carrier
5672,989759977,Under way using engine,9.9,264,260,SAR
5673,417457612,Under way using engine,7.9,165.5,168,Tanker
5674,433229142,Under way using engine,10.7,136.9,138,Cargo
5675,289082945,Under way using engine,13.3,348,348,Military
5676,982825871,Under way using engine,12.8,53.1,55,Tanker
5677,527926996,Under way using engine,19,160.5,164,Cargo
5678,863878649,Under way using engine,11.2,164,164,Cargo
5679,186641707,Under way using engine,13,10,7,Cargo
5680,253978185,Under way using engine,13.6,178.6,180,SAR
5681,764726679,Engaged in fishing,8.8,21.1,24,SAR
5682,595414938,Under way using engine,13.8,216.6,216,Tanker
5683,318881280,Under way using engine,11.5,344.6,345,Cargo
5684,744720723,Under way using engine,8.4,149.5,152,SAR
5685,361710612,Under way using engine,12.8,53.1,55,Warship
5686,316100517,Under way using engine,11.8,341.8,332,Cargo
5687,429084415,Under way using engine,11.2,161,164,Bulk Carrier
5688,921013922,Under way using engine,10.3,351.1,352,Warship
5689,325572935,Under way using engine,17.4,337,338,Military
5690,364583807,Under way using engine,13.6,345,347,Bulk Carrier
5691,463388478,Under way using engine,13.4,160.8,160,Warship
5692,839823472,Under way using engine,10.5,161.5,158,SAR
5693,240831776,Unknown value,7.7,77,72,SAR
5694,163323608,Under way using engine,6.8,340.6,335,Cargo
5695,389483011,Under way using engine,12.8,331.3,331,Cargo
5696,293506133,Constrained by her draught,11.8,52.4,55,Military
5697,930554898,Under way using engine,10.7,137.5,141,SAR
5698,308925885,Under way using engine,13.2,159,158,Warship
5699,179332705,Under way using engine,9.7,36.7,36,SAR
5700,841977682,Unknown value,9.4,140.9,140,Bulk Carrier
